STATION,STATION_NAME,DATE,PRCP,SNOW,TSUN,TMAX,TMIN,AWND
GHCND:USC00190840,BRIDGEWATER MA US,20121229,0.00,0.0,-9999,37,21,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20121230,1.00,3.8,-9999,36,27,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20121231,0.00,0.0,-9999,29,17,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130101,0.00,0.0,-9999,34,19,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130102,0.00,0.0,-9999,39,13,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130103,0.00,0.0,-9999,32,7,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130104,0.00,0.0,-9999,26,7,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130105,0.00,0.0,-9999,39,18,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130106,0.05,1.0,-9999,42,19,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130107,0.00,0.0,-9999,43,25,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130108,0.00,0.0,-9999,41,18,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130109,0.00,0.0,-9999,48,21,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130110,0.00,0.0,-9999,45,22,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130111,0.00,0.0,-9999,47,22,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130112,0.20,0.0,-9999,40,24,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130113,0.05,0.0,-9999,45,40,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130114,0.00,0.0,-9999,53,42,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130115,0.10,0.0,-9999,61,35,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130116,0.43,2.8,-9999,41,32,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130117,0.20,0.0,-9999,34,31,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130118,0.00,0.0,-9999,43,20,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130119,0.00,0.0,-9999,36,14,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130120,0.00,0.0,-9999,47,36,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130121,0.00,0.0,-9999,55,22,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130122,0.12,2.3,-9999,29,20,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130123,0.00,0.0,-9999,25,8,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130124,0.00,0.0,-9999,16,2,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130125,0.00,0.0,-9999,20,5,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130126,0.01,0.0,-9999,25,5,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130127,0.00,0.0,-9999,25,11,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130128,0.00,0.0,-9999,30,11,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130129,0.19,0.3,-9999,32,11,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130130,0.11,0.0,-9999,41,29,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130131,0.38,0.0,-9999,62,41,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130201,0.26,0.0,-9999,58,27,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130202,0.00,0.0,-9999,32,18,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130203,0.01,0.0,-9999,30,19,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130204,0.03,0.3,-9999,30,19,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130205,0.00,0.0,-9999,30,20,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130206,0.05,0.4,-9999,26,22,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130207,0.00,0.0,-9999,40,16,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130208,0.00,0.0,-9999,31,16,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130209,1.98,16.0,-9999,32,16,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130210,0.03,0.0,-9999,22,5,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130212,0.31,0.0,-9999,46,-9999,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130213,0.00,0.0,-9999,45,24,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130214,0.08,0.8,-9999,43,26,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130215,0.00,0.0,-9999,44,20,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130216,0.00,0.0,-9999,48,25,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130217,0.13,1.0,-9999,35,20,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130218,0.05,0.0,-9999,24,15,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130219,0.00,0.0,-9999,31,17,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130220,0.51,0.0,-9999,48,23,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130221,0.00,0.0,-9999,36,25,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130222,0.00,0.0,-9999,34,25,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130223,0.00,0.0,-9999,37,27,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130224,0.75,0.0,-9999,39,30,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130225,0.77,0.5,-9999,40,28,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130226,0.00,0.0,-9999,41,25,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130227,0.26,0.0,-9999,45,25,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130228,1.10,0.0,-9999,43,35,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130301,0.00,0.0,-9999,46,33,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130302,0.00,0.0,-9999,42,33,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130303,0.00,0.0,-9999,44,33,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130304,0.00,0.0,-9999,44,29,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130305,0.00,0.0,-9999,40,30,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130306,0.02,0.0,-9999,43,29,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130307,0.46,0.0,-9999,41,33,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130308,1.93,10.0,-9999,35,31,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130309,0.76,1.0,-9999,39,31,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130310,0.00,0.0,-9999,39,28,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130311,0.00,0.0,-9999,42,28,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130312,0.00,0.0,-9999,50,36,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130313,0.71,0.0,-9999,55,38,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130314,0.00,0.0,-9999,52,26,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130315,0.00,0.0,-9999,37,21,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130316,0.00,0.0,-9999,42,21,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130317,0.00,0.0,-9999,41,23,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130318,0.00,0.0,-9999,39,19,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130319,0.55,3.0,-9999,39,19,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130320,0.79,0.0,-9999,38,26,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130321,0.00,0.0,-9999,42,24,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130322,0.17,2.5,-9999,37,27,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130323,0.00,0.0,-9999,42,27,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130324,0.00,0.0,-9999,43,29,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130325,0.00,0.0,-9999,48,28,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130326,0.02,0.0,-9999,47,30,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130327,0.00,0.0,-9999,50,24,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130328,0.01,0.0,-9999,52,26,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130329,0.00,0.0,-9999,47,26,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130330,0.00,0.0,-9999,56,27,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130331,0.00,0.0,-9999,57,24,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130401,0.20,0.0,-9999,59,26,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130402,0.00,0.0,-9999,59,28,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130403,0.00,0.0,-9999,43,28,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130404,0.00,0.0,-9999,46,28,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130405,0.00,0.0,-9999,53,28,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130406,0.00,0.0,-9999,59,33,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130407,0.00,0.0,-9999,47,22,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130408,0.00,0.0,-9999,53,22,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130409,0.01,0.0,-9999,67,44,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130410,0.17,0.0,-9999,74,43,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130411,0.15,0.0,-9999,63,44,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130412,0.00,0.0,-9999,53,41,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130413,0.56,0.0,-9999,42,37,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130414,0.00,0.0,-9999,51,34,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130415,0.00,0.0,-9999,53,28,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130416,0.00,0.0,-9999,57,30,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130417,0.00,0.0,-9999,60,30,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130418,0.00,0.0,-9999,67,32,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130419,0.02,0.0,-9999,61,35,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130420,0.41,0.0,-9999,70,51,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130421,0.30,0.0,-9999,58,33,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130422,0.00,0.0,-9999,53,28,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130423,0.02,0.0,-9999,50,39,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130424,0.20,0.0,-9999,43,40,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130425,0.10,0.0,-9999,69,40,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130426,0.01,0.0,-9999,64,32,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130427,0.00,0.0,-9999,60,32,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130428,0.00,0.0,-9999,63,32,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130429,0.00,0.0,-9999,67,38,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130430,0.00,0.0,-9999,66,32,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130501,0.00,0.0,-9999,67,31,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130502,0.00,0.0,-9999,66,31,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130503,0.00,0.0,-9999,74,41,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130504,0.00,0.0,-9999,74,32,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130505,0.00,0.0,-9999,56,31,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130506,0.00,0.0,-9999,57,34,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130507,0.00,0.0,-9999,70,41,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130508,0.00,0.0,-9999,75,45,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130509,0.55,0.0,-9999,72,53,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130510,0.29,0.0,-9999,69,55,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130511,0.02,0.0,-9999,79,55,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130512,0.18,0.0,-9999,70,57,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130513,0.01,0.0,-9999,71,34,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130514,0.00,0.0,-9999,61,38,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130515,0.00,0.0,-9999,58,31,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130516,0.02,0.0,-9999,63,34,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130517,0.00,0.0,-9999,82,44,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130518,0.00,0.0,-9999,68,36,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130519,0.00,0.0,-9999,70,42,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130520,0.15,0.0,-9999,71,52,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130521,0.00,0.0,-9999,83,55,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130522,0.27,0.0,-9999,85,50,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130523,0.02,0.0,-9999,70,51,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130524,0.82,0.0,-9999,74,63,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130525,0.29,0.0,-9999,68,49,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130526,0.36,0.0,-9999,68,39,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130527,0.00,0.0,-9999,59,38,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130528,0.00,0.0,-9999,72,38,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130529,0.32,0.0,-9999,76,41,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130530,0.74,0.0,-9999,76,58,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130531,0.00,0.0,-9999,89,58,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130601,0.00,0.0,-9999,92,61,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130602,0.00,0.0,-9999,87,63,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130603,0.75,0.0,-9999,84,63,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130604,0.28,0.0,-9999,72,51,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130605,0.00,0.0,-9999,71,43,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130606,0.00,0.0,-9999,74,46,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130607,0.09,0.0,-9999,73,51,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130608,4.45,0.0,-9999,61,55,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130609,0.00,0.0,-9999,79,54,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130610,0.00,0.0,-9999,80,51,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130611,1.76,0.0,-9999,71,55,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130612,0.65,0.0,-9999,72,53,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130613,0.00,0.0,-9999,71,48,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130614,1.70,0.0,-9999,66,52,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130615,0.11,0.0,-9999,71,52,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130616,0.00,0.0,-9999,79,48,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130617,0.00,0.0,-9999,78,54,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130618,0.04,0.0,-9999,85,55,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130619,0.37,0.0,-9999,78,56,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130620,0.00,0.0,-9999,72,47,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130621,0.00,0.0,-9999,79,51,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130622,0.00,0.0,-9999,81,56,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130623,0.00,0.0,-9999,83,58,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130624,0.00,0.0,-9999,86,68,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130625,0.00,0.0,-9999,93,67,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130626,0.00,0.0,-9999,91,67,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130627,0.01,0.0,-9999,88,64,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130628,0.47,0.0,-9999,71,64,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130629,0.59,0.0,-9999,77,69,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130630,0.00,0.0,-9999,81,69,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130701,0.33,0.0,-9999,80,69,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130702,0.04,0.0,-9999,80,71,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130703,0.01,0.0,-9999,82,70,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130704,0.00,0.0,-9999,87,71,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130705,0.00,0.0,-9999,92,72,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130706,0.00,0.0,-9999,92,72,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130707,0.00,0.0,-9999,92,67,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130708,0.10,0.0,-9999,93,69,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130709,0.00,0.0,-9999,92,65,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130710,0.00,0.0,-9999,76,67,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130711,0.35,0.0,-9999,84,69,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130712,1.13,0.0,-9999,80,68,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130713,0.01,0.0,-9999,72,64,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130714,0.67,0.0,-9999,79,65,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130715,0.00,0.0,-9999,89,69,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130716,0.00,0.0,-9999,90,68,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130717,0.00,0.0,-9999,92,66,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130718,0.00,0.0,-9999,91,67,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130719,0.00,0.0,-9999,90,73,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130720,0.00,0.0,-9999,96,76,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130721,0.27,0.0,-9999,91,69,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130722,0.00,0.0,-9999,83,64,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130723,0.00,0.0,-9999,82,68,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130724,0.60,0.0,-9999,85,69,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130725,0.00,0.0,-9999,86,62,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130726,0.29,0.0,-9999,66,60,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130727,0.45,0.0,-9999,69,61,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130728,0.10,0.0,-9999,83,65,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130729,0.00,0.0,-9999,79,63,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130730,0.00,0.0,-9999,82,59,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130731,0.00,0.0,-9999,82,56,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130801,0.00,0.0,-9999,82,56,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130802,0.33,0.0,-9999,80,57,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130803,0.01,0.0,-9999,83,66,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130804,0.00,0.0,-9999,77,55,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130805,0.00,0.0,-9999,80,53,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130806,0.00,0.0,-9999,76,45,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130807,0.02,0.0,-9999,80,47,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130808,0.00,0.0,-9999,78,56,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130809,0.13,0.0,-9999,80,66,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130810,1.42,0.0,-9999,74,69,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130811,0.00,0.0,-9999,83,51,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130812,0.00,0.0,-9999,79,55,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130813,0.00,0.0,-9999,81,55,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130814,0.01,0.0,-9999,72,59,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130815,0.00,0.0,-9999,74,47,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130816,0.00,0.0,-9999,77,47,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130817,0.00,0.0,-9999,80,49,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130818,0.00,0.0,-9999,78,49,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130819,0.01,0.0,-9999,79,53,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130820,0.00,0.0,-9999,83,55,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130821,0.00,0.0,-9999,86,56,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130822,0.00,0.0,-9999,88,57,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130823,0.09,0.0,-9999,85,59,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130824,0.00,0.0,-9999,77,54,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130825,0.00,0.0,-9999,73,44,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130826,0.00,0.0,-9999,82,45,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130827,0.46,0.0,-9999,80,65,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130828,0.10,0.0,-9999,78,60,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130829,0.02,0.0,-9999,81,60,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130830,0.01,0.0,-9999,65,57,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130831,0.00,0.0,-9999,79,62,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130901,0.10,0.0,-9999,79,70,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130902,0.21,0.0,-9999,81,71,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130903,0.29,0.0,-9999,80,70,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130904,0.02,0.0,-9999,81,58,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130905,0.00,0.0,-9999,80,54,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130906,0.08,0.0,-9999,69,41,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130907,0.00,0.0,-9999,68,41,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130908,0.05,0.0,-9999,77,42,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130909,0.00,0.0,-9999,76,38,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130910,0.00,0.0,-9999,69,39,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130911,0.00,0.0,-9999,75,62,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130912,0.00,0.0,-9999,93,68,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130913,0.16,0.0,-9999,82,68,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130914,0.40,0.0,-9999,79,55,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130915,0.00,0.0,-9999,68,43,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130916,0.00,0.0,-9999,71,44,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130917,0.02,0.0,-9999,66,43,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130918,0.00,0.0,-9999,59,34,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130919,0.00,0.0,-9999,73,39,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130920,0.00,0.0,-9999,78,41,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130921,0.00,0.0,-9999,80,48,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130922,0.45,0.0,-9999,75,53,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130923,0.12,0.0,-9999,71,43,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130924,0.00,0.0,-9999,64,42,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130925,0.00,0.0,-9999,66,38,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130926,0.00,0.0,-9999,65,39,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130927,0.00,0.0,-9999,64,49,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130928,0.00,0.0,-9999,65,39,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130929,0.00,0.0,-9999,72,40,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20130930,0.00,0.0,-9999,66,44,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20131001,0.00,0.0,-9999,66,38,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20131002,0.00,0.0,-9999,76,42,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20131003,0.00,0.0,-9999,80,44,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20131004,0.00,0.0,-9999,80,42,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20131005,1.40,0.0,-9999,64,47,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20131006,0.03,0.0,-9999,69,56,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20131007,0.14,0.0,-9999,68,56,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20131008,0.12,0.0,-9999,76,51,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20131009,0.00,0.0,-9999,66,41,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20131010,0.00,0.0,-9999,62,42,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20131011,0.00,0.0,-9999,64,46,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20131012,0.00,0.0,-9999,65,46,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20131013,0.00,0.0,-9999,63,46,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20131014,0.00,0.0,-9999,60,30,-9999
GHCND:USC00190840,BRIDGEWATER MA US,20131015,0.00,0.0,-9999,64,29,-9999
